0.012133192876189,1.49595860381399
0.014905214941756,1.47541532276202
0.018803370971459,1.4596986113005
0.018196991144616,1.44087713132701
0.018803370971459,1.4200449755201
0.018904434275933,1.39799993148023
0.020622510451987,1.3798989279002
0.021936333410146,1.35972959821869
0.02446291602199,1.33466457005676
0.02691370115548,1.3086969368649
0.028245571132295,1.28399988113747
0.03032458768147,1.26605908732509
0.033263197611553,1.24571246661474
0.034205418573263,1.22256789575882
0.035377752905159,1.20083211057381
0.036388385949896,1.18302452488285
0.037601145603582,1.16176960044349
0.03942028508411,1.13502524132486
0.040026664910952,1.11472116057071
0.04026921684169,1.09271543607093
0.043008032392929,1.07453075310343
0.042148994304902,1.05469650099375
0.043361753958587,1.03380730420917
0.042351120913849,1.01290425300848
0.042148994304902,0.99075660271293
0.041239424564638,0.981257423568002
0.042250057609376,0.960397151761202
0.041744741087007,0.936137672711903
0.043058564045166,0.914136731360886
0.04481706554301,0.894670704558265
0.045147205670957,0.862292970556074
0.046211739144748,0.837836559500245
0.04764972559126,0.818610307316177
0.049728742140435,0.797006290164792
0.050378434812052,0.769043467983529
0.052760641274649,0.745381842731054
0.054579780755177,0.726282678295259
0.056398920235705,0.703486988490104
0.05761167988939,0.682084583630594
0.058703163577707,0.664710644378142
0.057156895019258,0.651396875165698
0.056156368304968,0.624858734691214
0.060704217006288,0.596592511359162
0.063675478157817,0.574040196392058
0.065234740569698,0.556727512302774
0.06742076532361,0.526674407759434
0.073983935214142,0.511309235453967
0.075283320557377,0.490165368434887
0.076409454521513,0.470907794341189
0.079787856413922,0.452383893549434
0.083382822530204,0.433160200092795
0.078936037133358,0.423034839913786
0.085505151924153,0.417491033737791
0.091872140106001,0.41007067451595
0.093994469499951,0.387143287395773
0.098542318201271,0.368719003391729
0.102050658628003,0.349500485250618
0.105313559601014,0.329090423035005
0.103732216131012,0.298691385426065
0.109457155084439,0.279342276602527
0.11643052309313,0.265000954920947
0.106122066036804,0.258696806933969
0.113263872886285,0.258527753120621
0.099451887941535,0.258455755873957
0.117946472660236,0.246756617602158
0.115520953352866,0.223631732726674
0.118769416710951,0.19964752045981
0.122191131448135,0.182030296374794
0.128254929716562,0.164800545913227
0.132721927774303,0.146094139708788
0.126132600322613,0.137300982309815
0.119462422227343,0.135697575462571
0.112792244132074,0.135690071108942
0.124919840668927,0.120431569401686
0.119159232313922,0.100879548784775
0.114776759929013,0.081213513424418
0.096419988807321,0.05498362333422
0.103342825163775,0.054218132508014
0.10931353880966,0.053441635542571
0.113701813872338,0.039788324181589
