0.07199143471305489, 0.0610106504361585, 255, 31185.09803921568
0.07207701090319599, -0.19832452115657184, 185, 18566.00000000002
0.07177163301905676, -0.3289769180160662, 264, 32142.67803030312
0.07371986907760761, -0.059033098445861354, 117, 5976.991452991442
0.0810472261841384, -0.4586110344130472, 198, 20092.20202020199
0.08499832400850757, 0.33097246796474156, 313, 39525.169329073404
0.0776451664525688, 0.2008578597784857, 203, 20645.990147783235
0.0951701726262528, 0.46270085808073347, 315, 39758.78730158744
0.09298574906615212, -0.5899390230398545, 155, 11692.516129032298
0.10650422230205112, 0.592163262798838, 309, 38409.21035598694
0.10130991037909115, -0.7179700884504485, 187, 17394.71657754011
0.11586519664337513, 0.7114200051234061, 307, 38177.28990228012
0.12781105908616536, 0.7821706367272251, 311, 39346.17363344051
0.14199975305436924, 0.8514761803268208, 310, 38588.87096774186
0.1422650859788951, -0.7768225332196936, 308, 38303.11688311698
0.16555013471200758, -0.8565161651751518, 310, 39085.51612903238
0.17768957696324045, 0.9111462359458206, 311, 38867.81993569132
0.20652826142861958, -0.9174615036519989, 316, 39950.97468354441
0.2417142122263602, 0.9879587895495501, 203, 20391.399014778326
0.3264661642269083, -0.9880010163243642, 199, 20205.417085427147
